#GO_id	Name	Count	Count_pct
GO:0097171	"ADP-L-glycero-beta-D-manno-heptose biosynthetic process"	4	0.02
GO:0006351	"transcription, DNA-templated"	31	0.17
GO:0006166	"purine ribonucleoside salvage"	3	0.02
GO:0015437	"lipopolysaccharide-transporting ATPase activity"	1	0.01
GO:0004123	"cystathionine gamma-lyase activity"	1	0.01
GO:0070012	"oligopeptidase activity"	3	0.02
GO:0008939	"nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity"	1	0.01
GO:0055041	"cyclopentanol dehydrogenase activity"	1	0.01
GO:0042931	"enterobactin transmembrane transporter activity"	1	0.01
GO:0018995	"host"	2	0.01
GO:0016836	"hydro-lyase activity"	1	0.01
GO:0048039	"ubiquinone binding"	8	0.04
GO:0004318	"enoyl-[acyl-carrier-protein] reductase (NADH) activity"	4	0.02
GO:0016052	"carbohydrate catabolic process"	7	0.04
GO:0006559	"L-phenylalanine catabolic process"	1	0.01
GO:0009020	"tRNA (guanosine-2'-O-)-methyltransferase activity"	1	0.01
GO:0042776	"mitochondrial ATP synthesis coupled proton transport"	1	0.01
GO:0009044	"xylan 1,4-beta-xylosidase activity"	3	0.02
GO:0035435	"phosphate ion transmembrane transport"	1	0.01
GO:0031314	"extrinsic component of mitochondrial inner membrane"	1	0.01
GO:0019512	"lactose catabolic process via tagatose-6-phosphate"	2	0.01
GO:0016410	"N-acyltransferase activity"	8	0.04
GO:0030728	"ovulation"	1	0.01
GO:0000453	"enzyme-directed rRNA 2'-O-methylation"	7	0.04
GO:0047804	"cysteine-S-conjugate beta-lyase activity"	3	0.02
GO:0015386	"potassium:proton antiporter activity"	7	0.04
GO:0044540	"L-cystine L-cysteine-lyase (deaminating)"	1	0.01
GO:0008713	"ADP-heptose-lipopolysaccharide heptosyltransferase activity"	1	0.01
GO:0008643	"carbohydrate transport"	16	0.09
GO:0022877	"protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity"	10	0.05
GO:0006086	"acetyl-CoA biosynthetic process from pyruvate"	3	0.02
GO:0042025	"host cell nucleus"	36	0.20
GO:0043123	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	1	0.01
GO:0004149	"dihydrolipoyllysine-residue succinyltransferase activity"	1	0.01
GO:0045312	"nor-spermidine biosynthetic process"	3	0.02
GO:0000099	"sulfur amino acid transmembrane transporter activity"	5	0.03
GO:0006417	"regulation of translation"	8	0.04
GO:0097070	"ductus arteriosus closure"	1	0.01
GO:0015772	"oligosaccharide transport"	2	0.01
GO:0004357	"glutamate-cysteine ligase activity"	6	0.03
GO:0050157	"ornithine racemase activity"	1	0.01
GO:0046417	"chorismate metabolic process"	1	0.01
GO:0009029	"tetraacyldisaccharide 4'-kinase activity"	2	0.01
GO:0031235	"intrinsic component of the cytoplasmic side of the plasma membrane"	7	0.04
GO:0006415	"translational termination"	9	0.05
GO:0010033	"response to organic substance"	2	0.01
GO:0071424	"rRNA (cytosine-N4-)-methyltransferase activity"	7	0.04
GO:0009408	"response to heat"	13	0.07
GO:0015930	"glutamate synthase activity"	4	0.02
GO:0009060	"aerobic respiration"	20	0.11
GO:0015420	"cobalamin-transporting ATPase activity"	5	0.03
GO:0090563	"protein-phosphocysteine-sugar phosphotransferase activity"	1	0.01
GO:0008907	"integrase activity"	7	0.04
GO:0006614	"SRP-dependent cotranslational protein targeting to membrane"	7	0.04
GO:0071596	"ubiquitin-dependent protein catabolic process via the N-end rule pathway"	3	0.02
GO:0031224	"intrinsic component of membrane"	6	0.03
GO:0004631	"phosphomevalonate kinase activity"	2	0.01
GO:0044781	"bacterial-type flagellum organization"	1	0.01
GO:0018364	"peptidyl-glutamine methylation"	4	0.02
GO:0006304	"DNA modification"	5	0.03
GO:0052588	"diacetyl reductase ((S)-acetoin forming) activity"	1	0.01
GO:0015806	"S-methylmethionine transport"	1	0.01
GO:0004099	"chitin deacetylase activity"	2	0.01
GO:0004427	"inorganic diphosphatase activity"	2	0.01
GO:0006637	"acyl-CoA metabolic process"	1	0.01
GO:0047369	"succinate-hydroxymethylglutarate CoA-transferase activity"	1	0.01
GO:0045177	"apical part of cell"	1	0.01
GO:0050224	"prunasin beta-glucosidase activity"	1	0.01
GO:0070041	"rRNA (uridine-C5-)-methyltransferase activity"	1	0.01
GO:0008779	"acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity"	1	0.01
GO:0006221	"pyrimidine nucleotide biosynthetic process"	1	0.01
GO:0045025	"mitochondrial degradosome"	1	0.01
GO:0004030	"aldehyde dehydrogenase [NAD(P)+] activity"	1	0.01
GO:0004421	"hydroxymethylglutaryl-CoA synthase activity"	1	0.01
GO:0004070	"aspartate carbamoyltransferase activity"	1	0.01
GO:0009228	"thiamine biosynthetic process"	24	0.13
GO:0005997	"xylulose metabolic process"	1	0.01
GO:0016209	"antioxidant activity"	12	0.07
GO:0019008	"molybdopterin synthase complex"	5	0.03
GO:0055129	"L-proline biosynthetic process"	10	0.05
GO:0019073	"viral DNA genome packaging"	18	0.10
GO:0051781	"positive regulation of cell division"	2	0.01
GO:0004416	"hydroxyacylglutathione hydrolase activity"	8	0.04
GO:0009116	"nucleoside metabolic process"	21	0.12
GO:0009024	"tagatose-6-phosphate kinase activity"	2	0.01
GO:0009037	"tyrosine-based site-specific recombinase activity"	7	0.04
GO:0015696	"ammonium transport"	1	0.01
GO:0009088	"threonine biosynthetic process"	15	0.08
GO:0003678	"DNA helicase activity"	35	0.19
GO:0015095	"magnesium ion transmembrane transporter activity"	2	0.01
GO:0015411	"taurine-transporting ATPase activity"	1	0.01
GO:0042981	"regulation of apoptotic process"	1	0.01
GO:0006189	"'de novo' IMP biosynthetic process"	39	0.21
GO:0004614	"phosphoglucomutase activity"	7	0.04
GO:0008177	"succinate dehydrogenase (ubiquinone) activity"	4	0.02
GO:0006101	"citrate metabolic process"	10	0.05
GO:0003991	"acetylglutamate kinase activity"	2	0.01
GO:0052778	"diacetylchitobiose metabolic process"	2	0.01
GO:0004523	"RNA-DNA hybrid ribonuclease activity"	8	0.04
GO:0004372	"glycine hydroxymethyltransferase activity"	2	0.01
GO:0005344	"oxygen carrier activity"	5	0.03
GO:0009376	"HslUV protease complex"	10	0.05
GO:0015424	"amino acid-transporting ATPase activity"	18	0.10
GO:0008720	"D-lactate dehydrogenase activity"	5	0.03
GO:0015940	"pantothenate biosynthetic process"	9	0.05
GO:0009307	"DNA restriction-modification system"	46	0.25
GO:0065002	"intracellular protein transmembrane transport"	25	0.14
GO:0006084	"acetyl-CoA metabolic process"	10	0.05
GO:0033215	"iron assimilation by reduction and transport"	1	0.01
GO:0004797	"thymidine kinase activity"	6	0.03
GO:0000464	"endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	1	0.01
GO:0006353	"DNA-templated transcription, termination"	8	0.04
GO:0006568	"tryptophan metabolic process"	5	0.03
GO:0070207	"protein homotrimerization"	2	0.01
GO:0046034	"ATP metabolic process"	2	0.01
GO:0019365	"pyridine nucleotide salvage"	1	0.01
GO:0006665	"sphingolipid metabolic process"	1	0.01
GO:0003684	"damaged DNA binding"	31	0.17
GO:0035861	"site of double-strand break"	1	0.01
GO:0009156	"ribonucleoside monophosphate biosynthetic process"	2	0.01
GO:0004743	"pyruvate kinase activity"	8	0.04
GO:0030632	"D-alanine biosynthetic process"	6	0.03
GO:0016434	"rRNA (cytosine) methyltransferase activity"	1	0.01
GO:2001292	"codeine catabolic process"	1	0.01
GO:0000287	"magnesium ion binding"	215	1.18
GO:0008081	"phosphoric diester hydrolase activity"	14	0.08
GO:0050346	"trans-L-3-hydroxyproline dehydratase activity"	1	0.01
GO:0033818	"beta-ketoacyl-acyl-carrier-protein synthase III activity"	2	0.01
GO:0004719	"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"	2	0.01
GO:0004329	"formate-tetrahydrofolate ligase activity"	4	0.02
GO:0003774	"motor activity"	2	0.01
GO:0000302	"response to reactive oxygen species"	1	0.01
GO:0003937	"IMP cyclohydrolase activity"	5	0.03
GO:0009507	"chloroplast"	20	0.11
GO:0006427	"histidyl-tRNA aminoacylation"	6	0.03
GO:0006144	"purine nucleobase metabolic process"	10	0.05
GO:0019843	"rRNA binding"	48	0.26
GO:0042586	"peptide deformylase activity"	1	0.01
GO:0004534	"5'-3' exoribonuclease activity"	7	0.04
GO:1902600	"proton transmembrane transport"	4	0.02
GO:0042278	"purine nucleoside metabolic process"	2	0.01
GO:0080038	"positive regulation of cytokinin-activated signaling pathway"	1	0.01
GO:0005727	"extrachromosomal circular DNA"	4	0.02
GO:0015847	"putrescine transport"	3	0.02
GO:0018142	"protein-DNA covalent cross-linking"	49	0.27
GO:0030674	"protein binding, bridging"	1	0.01
GO:0015853	"adenine transport"	1	0.01
GO:0009380	"excinuclease repair complex"	19	0.10
GO:0003777	"microtubule motor activity"	2	0.01
GO:0008918	"lipopolysaccharide 3-alpha-galactosyltransferase activity"	1	0.01
GO:0050992	"dimethylallyl diphosphate biosynthetic process"	3	0.02
GO:0008951	"palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity"	1	0.01
GO:0008509	"anion transmembrane transporter activity"	3	0.02
GO:0004175	"endopeptidase activity"	5	0.03
GO:0004146	"dihydrofolate reductase activity"	4	0.02
GO:0034220	"ion transmembrane transport"	6	0.03
GO:0006276	"plasmid maintenance"	1	0.01
GO:0015912	"short-chain fatty acid transport"	1	0.01
GO:0005739	"mitochondrion"	44	0.24
GO:0004174	"electron-transferring-flavoprotein dehydrogenase activity"	7	0.04
GO:0007567	"parturition"	1	0.01
GO:0015774	"polysaccharide transport"	9	0.05
GO:0003746	"translation elongation factor activity"	37	0.20
GO:0042300	"beta-amyrin synthase activity"	1	0.01
GO:0006437	"tyrosyl-tRNA aminoacylation"	1	0.01
GO:0050071	"lysyltransferase activity"	1	0.01
GO:0006545	"glycine biosynthetic process"	2	0.01
GO:0015891	"siderophore transport"	3	0.02
GO:0004634	"phosphopyruvate hydratase activity"	6	0.03
GO:0046914	"transition metal ion binding"	2	0.01
GO:0000724	"double-strand break repair via homologous recombination"	11	0.06
GO:0042623	"ATPase activity, coupled"	3	0.02
GO:0014067	"negative regulation of phosphatidylinositol 3-kinase signaling"	1	0.01
GO:0008120	"ceramide glucosyltransferase activity"	1	0.01
GO:0017198	"N-terminal peptidyl-serine acetylation"	2	0.01
GO:0043140	"ATP-dependent 3'-5' DNA helicase activity"	7	0.04
GO:0004506	"squalene monooxygenase activity"	1	0.01
GO:0047617	"acyl-CoA hydrolase activity"	2	0.01
GO:0048034	"heme O biosynthetic process"	5	0.03
GO:0006791	"sulfur utilization"	5	0.03
GO:0008678	"2-deoxy-D-gluconate 3-dehydrogenase activity"	1	0.01
GO:0006423	"cysteinyl-tRNA aminoacylation"	8	0.04
GO:0052906	"tRNA (guanine(37)-N(1))-methyltransferase activity"	4	0.02
GO:0008995	"ribonuclease E activity"	1	0.01
GO:0018669	"3-hydroxybenzoate 6-monooxygenase activity"	1	0.01
GO:0008757	"S-adenosylmethionine-dependent methyltransferase activity"	2	0.01
GO:0015112	"nitrate transmembrane transporter activity"	4	0.02
GO:0009793	"embryo development ending in seed dormancy"	2	0.01
GO:0009509	"chromoplast"	1	0.01
GO:0004477	"methenyltetrahydrofolate cyclohydrolase activity"	3	0.02
GO:0043231	"intracellular membrane-bounded organelle"	1	0.01
GO:0004150	"dihydroneopterin aldolase activity"	2	0.01
GO:0008864	"formyltetrahydrofolate deformylase activity"	1	0.01
GO:0043024	"ribosomal small subunit binding"	3	0.02
GO:0046177	"D-gluconate catabolic process"	1	0.01
GO:0043276	"anoikis"	1	0.01
GO:0016620	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	13	0.07
GO:0031460	"glycine betaine transport"	3	0.02
GO:0004618	"phosphoglycerate kinase activity"	2	0.01
GO:0004519	"endonuclease activity"	80	0.44
GO:0045727	"positive regulation of translation"	16	0.09
GO:0003824	"catalytic activity"	146	0.80
GO:0009163	"nucleoside biosynthetic process"	1	0.01
GO:0008923	"lysine decarboxylase activity"	1	0.01
GO:0061024	"membrane organization"	2	0.01
GO:0016994	"precorrin-6A reductase activity"	2	0.01
GO:0008716	"D-alanine-D-alanine ligase activity"	1	0.01
GO:0046084	"adenine biosynthetic process"	1	0.01
GO:0001896	"autolysis"	2	0.01
GO:0004568	"chitinase activity"	3	0.02
GO:0018104	"peptidoglycan-protein cross-linking"	2	0.01
GO:0003952	"NAD+ synthase (glutamine-hydrolyzing) activity"	2	0.01
GO:0031267	"small GTPase binding"	1	0.01
GO:0016887	"ATPase activity"	259	1.42
GO:0034219	"carbohydrate transmembrane transport"	4	0.02
GO:0015803	"branched-chain amino acid transport"	4	0.02
GO:0015103	"inorganic anion transmembrane transporter activity"	2	0.01
GO:0010043	"response to zinc ion"	11	0.06
GO:0042594	"response to starvation"	1	0.01
GO:0052908	"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity"	4	0.02
GO:0016857	"racemase and epimerase activity, acting on carbohydrates and derivatives"	1	0.01
GO:0016540	"protein autoprocessing"	1	0.01
GO:0003867	"4-aminobutyrate transaminase activity"	1	0.01
GO:0008932	"lytic endotransglycosylase activity"	3	0.02
GO:0009264	"deoxyribonucleotide catabolic process"	4	0.02
GO:0004364	"glutathione transferase activity"	2	0.01
GO:0006817	"phosphate ion transport"	9	0.05
GO:0090582	"protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity"	8	0.04
GO:0015752	"D-ribose transmembrane transport"	1	0.01
GO:0008742	"L-ribulose-phosphate 4-epimerase activity"	2	0.01
GO:0031405	"lipoic acid binding"	1	0.01
GO:0006424	"glutamyl-tRNA aminoacylation"	3	0.02
GO:0052143	"chemotaxis on or near host involved in symbiotic interaction"	1	0.01
GO:0051262	"protein tetramerization"	3	0.02
GO:0045263	"proton-transporting ATP synthase complex, coupling factor F(o)"	10	0.05
GO:0098025	"virus tail, baseplate"	29	0.16
GO:0042838	"D-glucarate catabolic process"	4	0.02
GO:0008479	"queuine tRNA-ribosyltransferase activity"	5	0.03
GO:0019825	"oxygen binding"	8	0.04
GO:0016896	"exoribonuclease activity, producing 5'-phosphomonoesters"	5	0.03
GO:0052852	"very-long-chain-(S)-2-hydroxy-acid oxidase activity"	1	0.01
GO:0005618	"cell wall"	5	0.03
GO:0044209	"AMP salvage"	2	0.01
GO:0033477	"S-methylmethionine metabolic process"	1	0.01
GO:0008379	"thioredoxin peroxidase activity"	4	0.02
GO:0008653	"lipopolysaccharide metabolic process"	2	0.01
GO:0032508	"DNA duplex unwinding"	4	0.02
GO:0003938	"IMP dehydrogenase activity"	4	0.02
GO:0004067	"asparaginase activity"	2	0.01
GO:0019511	"peptidyl-proline hydroxylation"	1	0.01
GO:0019012	"virion"	22	0.12
GO:0090071	"negative regulation of ribosome biogenesis"	1	0.01
GO:0043130	"ubiquitin binding"	1	0.01
GO:0009697	"salicylic acid biosynthetic process"	1	0.01
GO:0003906	"DNA-(apurinic or apyrimidinic site) endonuclease activity"	4	0.02
GO:0015144	"carbohydrate transmembrane transporter activity"	2	0.01
GO:0008659	"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity"	1	0.01
GO:0052654	"L-leucine transaminase activity"	3	0.02
GO:0047293	"4-hydroxybenzoate nonaprenyltransferase activity"	1	0.01
GO:0008553	"proton-exporting ATPase activity, phosphorylative mechanism"	1	0.01
GO:0000920	"septum digestion after cytokinesis"	2	0.01
GO:0042403	"thyroid hormone metabolic process"	2	0.01
GO:0033743	"peptide-methionine (R)-S-oxide reductase activity"	5	0.03
GO:0052689	"carboxylic ester hydrolase activity"	2	0.01
GO:0036267	"invasive filamentous growth"	1	0.01
GO:0052718	"tRNA-specific adenosine-34 deaminase complex"	1	0.01
GO:0030983	"mismatched DNA binding"	12	0.07
GO:0008652	"cellular amino acid biosynthetic process"	8	0.04
GO:0004633	"phosphopantothenoylcysteine decarboxylase activity"	3	0.02
GO:0006807	"nitrogen compound metabolic process"	32	0.18
GO:0003854	"3-beta-hydroxy-delta5-steroid dehydrogenase activity"	8	0.04
GO:0006122	"mitochondrial electron transport, ubiquinol to cytochrome c"	9	0.05
GO:0031297	"replication fork processing"	1	0.01
GO:0097367	"carbohydrate derivative binding"	11	0.06
GO:0009298	"GDP-mannose biosynthetic process"	5	0.03
GO:0005280	"amino acid:proton symporter activity"	2	0.01
GO:0000272	"polysaccharide catabolic process"	3	0.02
GO:0009244	"lipopolysaccharide core region biosynthetic process"	11	0.06
GO:0051575	"5'-deoxyribose-5-phosphate lyase activity"	2	0.01
GO:0015116	"sulfate transmembrane transporter activity"	1	0.01
GO:0016846	"carbon-sulfur lyase activity"	3	0.02
GO:0019346	"transsulfuration"	2	0.01
GO:0009326	"formate dehydrogenase complex"	4	0.02
GO:0009249	"protein lipoylation"	6	0.03
GO:0004370	"glycerol kinase activity"	6	0.03
GO:0015207	"adenine transmembrane transporter activity"	1	0.01
GO:0015074	"DNA integration"	146	0.80
GO:0031305	"integral component of mitochondrial inner membrane"	6	0.03
GO:0016042	"lipid catabolic process"	2	0.01
GO:0051726	"regulation of cell cycle"	1	0.01
GO:0006097	"glyoxylate cycle"	2	0.01
GO:0009143	"nucleoside triphosphate catabolic process"	2	0.01
GO:0006011	"UDP-glucose metabolic process"	3	0.02
GO:0003960	"NADPH:quinone reductase activity"	2	0.01
GO:0042873	"aldonate transmembrane transport"	1	0.01
GO:0051258	"protein polymerization"	5	0.03
GO:0004479	"methionyl-tRNA formyltransferase activity"	3	0.02
GO:0008837	"diaminopimelate epimerase activity"	1	0.01
GO:0040020	"regulation of meiotic nuclear division"	1	0.01
GO:0042355	"L-fucose catabolic process"	2	0.01
GO:0006814	"sodium ion transport"	19	0.10
GO:0046081	"dUTP catabolic process"	2	0.01
GO:0019836	"hemolysis by symbiont of host erythrocytes"	1	0.01
GO:0030254	"protein secretion by the type III secretion system"	2	0.01
GO:0006268	"DNA unwinding involved in DNA replication"	19	0.10
GO:0004047	"aminomethyltransferase activity"	1	0.01
GO:0005215	"transporter activity"	30	0.16
GO:0016879	"ligase activity, forming carbon-nitrogen bonds"	4	0.02
GO:0016996	"endo-alpha-(2,8)-sialidase activity"	1	0.01
GO:0004514	"nicotinate-nucleotide diphosphorylase (carboxylating) activity"	4	0.02
GO:0033862	"UMP kinase activity"	3	0.02
GO:0004350	"glutamate-5-semialdehyde dehydrogenase activity"	6	0.03
GO:0015833	"peptide transport"	6	0.03
GO:0005759	"mitochondrial matrix"	4	0.02
GO:0019810	"putrescine binding"	1	0.01
GO:0043547	"positive regulation of GTPase activity"	1	0.01
GO:0016624	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	1	0.01
GO:0045277	"respiratory chain complex IV"	3	0.02
GO:0031522	"cell envelope Sec protein transport complex"	1	0.01
GO:0006571	"tyrosine biosynthetic process"	2	0.01
GO:0009737	"response to abscisic acid"	1	0.01
GO:0000455	"enzyme-directed rRNA pseudouridine synthesis"	2	0.01
GO:0005840	"ribosome"	55	0.30
